index,INVC_CONT
35304,4.4125586
35305,4.418935
35306,4.530966
35307,4.4252663
35308,4.806634
35309,4.8999033
35310,4.7472916
35311,4.4494905
35312,4.526234
35313,4.4806366
35314,4.463659
35315,4.6613617
35316,4.399474
35317,4.409072
35318,4.531109
35319,4.525985
35320,4.49816
35321,4.403045
35322,4.4252663
35323,4.4289327
35324,4.443517
35325,4.463659
35326,4.5429444
35327,4.5429444
35328,4.748604
35329,4.748602
35330,4.392824
35331,4.3997693
35332,4.446416
35333,4.3750315
35334,4.931856
35335,4.515154
35336,4.396044
35337,4.5309463
35338,4.5506916
35339,4.900487
35340,4.9292393
35341,4.402446
35342,4.4222336
35343,4.449293
35344,4.7441406
35345,4.4156227
35346,4.4025345
35347,4.396044
35348,4.5088997
35349,4.5259767
35350,4.412257
35351,4.5028286
35352,4.9291916
35353,4.932064
35354,4.3720865
35355,4.4030333
35356,4.4405985
35357,4.425536
35358,4.4084005
35359,4.499894
35360,4.396044
35361,4.389602
35362,4.39976
35363,4.402446
35364,4.4086885
35365,4.4514556
35366,4.748596
35367,4.7492495
35368,4.889407
35369,4.7531643
35370,4.499894
35371,4.309844
35372,4.4536304
35373,4.860051
35374,4.53111
35375,4.4090567
35376,4.418926
35377,4.4156227
35378,4.3720865
35379,4.405277
35380,4.4119587
35381,4.4457498
35382,4.452443
35383,4.396044
35384,4.5014505
35385,4.418926
35386,4.4457498
35387,4.5264544
35388,4.423482
35389,5.570511
35390,5.58212
35391,5.5595827
35392,5.58212
35393,5.5384626
35394,5.4944096
35395,5.3875027
35396,5.4094496
35397,5.3989305
35398,5.06901
35399,5.0703335
35400,5.075495
35401,5.101039
35402,5.1036806
35403,5.0910435
35404,5.1054344
35405,5.105439
35406,5.609873
35407,5.612589
35408,5.627428
35409,5.630884
35410,5.6532764
35411,5.6532764
35412,5.6532764
35413,5.6532764
35414,5.6532764
35415,5.653265
35416,5.66897
35417,5.66897
35418,5.6689663
35419,5.6689663
35420,5.685582
35421,5.685582
35422,5.6762943
35423,5.6762943
35424,5.6762943
35425,5.6762877
35426,5.691947
35427,5.691947
35428,5.691947
35429,5.6763086
35430,5.6762877
35431,5.691947
35432,5.691942
35433,5.691947
35434,5.691942
35435,5.6987295
35436,5.6987295
35437,5.7079
35438,5.7232113
35439,5.730425
35440,5.71519
35441,5.9561205
35442,6.5152855
35443,6.5264654
35444,6.536916
35445,6.539175
35446,6.832652
35447,6.841408
35448,6.845751
35449,7.021699
35450,7.0415096
35451,6.8259907
35452,6.6859684
35453,5.965513
35454,4.472277
35455,4.4705877
35456,4.46891
35457,4.455529
35458,4.445611
35459,4.442314
35460,4.4390297
35461,4.434134
35462,4.426017
35463,4.419553
35464,4.5557184
35465,4.573314
35466,4.5737085
35467,4.5696096
35468,4.569378
35469,4.5691347
35470,4.544016
35471,4.493641
35472,3.877144
35473,3.877144
35474,4.426711
35475,4.426711
35476,4.427574
35477,4.427574
35478,4.427574
35479,4.429601
35480,4.4356356
35481,4.449954
35482,4.4637012
35483,4.466522
35484,4.466522
35485,4.466522
35486,4.469331
35487,4.4721437
35488,4.4888477
35489,4.49436
35490,4.565667
35491,4.6454315
35492,4.732456
35493,4.7612085
35494,4.8203897
35495,4.873989
35496,4.933057
35497,4.9427595
35498,4.5434628
35499,4.429884
35500,4.5631366
35501,4.455529
35502,4.4163446
35503,4.569378
35504,4.568145
35505,4.568145
35506,4.427574
35507,4.4387975
35508,4.4466677
35509,4.494351
35510,4.494356
35511,4.505295
35512,4.5631304
35513,4.871215
35514,4.912264
35515,4.912937
35516,4.9400377
35517,4.49436
35518,4.9439793
35519,4.432502
35520,4.573314
35521,4.9399977
35522,4.9410706
35523,4.9514027
35524,4.4423847
35525,4.445611
35526,4.4292536
35527,4.4163446
35528,4.429884
35529,4.497097
35530,4.5580406
35531,4.6765194
35532,4.5631304
35533,4.4705877
35534,4.451667
35535,4.8721466
35536,4.449954
35537,4.6765194
35538,4.9410667
35539,4.544016
35540,4.8730764
35541,4.4423847
35542,4.568404
35543,4.819314
35544,4.73207
35545,4.57403
35546,4.47904
35547,4.912262
35548,4.4323378
35549,4.4522133
35550,4.558663
35551,4.4323378
35552,4.8730774
35553,4.4693317
35554,4.4655466
35555,4.4325013
35556,4.4323378
35557,4.4357657
35558,4.49436
35559,4.5681415
35560,4.9172134
35561,4.8712187
35562,4.4689074
35563,4.462205
35564,4.4423103
35565,4.4325013
35566,4.493635
35567,4.449955
35568,4.4943485
35569,4.494351
35570,4.6767178
35571,4.939992
35572,4.568529
35573,4.4824376
35574,4.435768
35575,4.4292545
35576,4.430167
35577,4.4665213
35578,4.8767233
35579,4.8209543
35580,4.476475
35581,4.569131
35582,4.49436
35583,4.914283
35584,4.942752
35585,4.5736885
35586,4.9608736
35587,4.455518
35588,4.9149284
35589,4.469318
35590,4.452357
35591,4.411335
35592,4.5576906
35593,4.4143095
35594,4.428882
35595,4.4255614
35596,4.806052
35597,4.943345
35598,4.9059486
35599,4.529911
35600,4.924341
35601,4.7441463
35602,4.903268
35603,4.899829
35604,4.7472916
35605,4.4422913
35606,4.3750315
35607,4.4222374
35608,4.3992944
35609,4.392824
35610,4.389609
35611,4.515154
35612,4.516986
35613,4.517852
35614,4.519474
35615,4.400074
35616,4.4003663
35617,4.4122677
35618,4.4141884
35619,4.4255457
35620,4.44061
35621,4.4493084
35622,4.553276
35623,4.901189
35624,4.902583
35625,4.498718
35626,4.438925
35627,4.366133
35628,4.4255614
35629,4.4027524
35630,4.8049498
35631,4.555833
35632,4.515154
35633,4.403045
35634,4.8400993
35635,4.4107037
35636,4.402545
35637,4.519474
35638,4.409072
35639,4.3960533
35640,4.5004787
35641,4.451306
35642,4.4494905
35643,4.405285
35644,4.4255457
35645,4.4289327
35646,4.54813
35647,4.7472916
35648,4.748602
35649,4.9198513
35650,4.9293385
35651,4.408694
35652,4.525374
35653,4.443517
35654,4.7125444
35655,4.806634
35656,4.9246006
35657,4.4405985
35658,4.4003515
35659,4.4057918
35660,4.530141
35661,4.501595
35662,4.9046087
35663,4.4362364
35664,4.452443
35665,4.5455284
35666,4.901884
35667,4.809493
35668,4.5307703
35669,4.4512944
35670,4.402446
35671,4.4156594
35672,4.748596
35673,4.8050594
35674,4.8066254
35675,4.921735
35676,4.402446
35677,4.423482
35678,4.9004936
35679,4.469345
35680,4.5403185
35681,4.4389186
35682,4.4476213
35683,4.396044
35684,4.396044
35685,4.423482
35686,4.450881
35687,4.8379984
35688,4.5151434
35689,4.415661
35690,4.9337416
35691,4.8066244
35692,4.4057918
35693,4.415661
35694,4.4405985
35695,4.941225
35696,4.39946
35697,4.4405985
35698,4.4494743
35699,3.8259542
35700,4.712534
35701,4.9292393
35702,4.5259767
35703,4.47217
35704,4.4476213
35705,4.4000607
35706,4.5259767
35707,4.5249634
35708,5.593075
35709,5.58212
35710,5.5167503
35711,5.452074
35712,5.4200306
35713,5.052414
35714,5.1002054
35715,5.101039
35716,5.101033
35717,5.101033
35718,5.1175766
35719,5.1180935
35720,5.104081
35721,5.101572
35722,5.115774
35723,5.1065464
35724,5.1057053
35725,5.105439
35726,5.600028
35727,5.612602
35728,5.610407
35729,5.627428
35730,5.627426
35731,5.6308784
35732,5.630884
35733,5.6144857
35734,5.66897
35735,5.6530514
35736,5.6819487
35737,5.6855907
35738,5.6855907
35739,5.691947
35740,5.691947
35741,5.691942
35742,5.691942
35743,5.6763086
35744,5.691942
35745,5.691942
35746,5.6987276
35747,5.6987295
35748,5.6987295
35749,5.6987247
35750,5.683159
35751,5.6987247
35752,5.723214
35753,5.730418
35754,5.730418
35755,5.730425
35756,5.7151976
35757,5.730425
35758,5.7377367
35759,6.336749
35760,6.349246
35761,6.5252466
35762,7.021697
35763,6.813777
35764,6.707797
35765,6.656945
35766,6.652611
35767,6.322345
35768,6.255068
35769,4.482437
35770,4.482437
35771,4.47904
35772,4.462206
35773,4.455529
35774,4.455529
35775,4.455529
35776,4.442314
35777,4.4390297
35778,4.426017
35779,4.422785
35780,4.4227867
35781,4.4227867
35782,4.4163446
35783,4.5737085
35784,4.570473
35785,4.569378
35786,4.569378
35787,4.568404
35788,4.5434628
35789,4.495431
35790,4.427574
35791,4.429601
35792,4.4387975
35793,4.449666
35794,4.449954
35795,4.466522
35796,4.474941
35797,4.494351
35798,4.494356
35799,4.497097
35800,4.6421847
35801,4.6765194
35802,4.7297163
35803,4.734377
35804,4.759982
35805,4.759982
35806,4.8194304
35807,4.8194304
35808,4.911686
35809,4.914939
35810,4.917535
35811,4.917535
35812,4.482437
35813,4.4292536
35814,4.422785
35815,4.4163446
35816,4.4163446
35817,4.5595784
35818,4.432339
35819,4.4390926
35820,4.4622955
35821,4.462298
35822,4.494351
35823,4.494356
35824,4.911683
35825,4.951558
35826,4.4163446
35827,4.434134
35828,4.4113636
35829,4.427574
35830,4.4770355
35831,4.8730745
35832,4.47904
35833,4.911683
35834,4.9427595
35835,4.7601137
35836,4.4756603
35837,4.429601
35838,4.4637012
35839,4.4705877
35840,4.5681486
35841,4.482437
35842,4.4705877
35843,4.5675745
35844,4.9608784
35845,4.568145
35846,4.491809
35847,4.4423847
35848,4.819314
35849,4.9443808
35850,4.466522
35851,4.497199
35852,4.452211
35853,4.419553
35854,4.497098
35855,4.5513115
35856,4.445608
35857,4.760111
35858,4.914281
35859,4.558663
35860,4.5656595
35861,4.9427614
35862,4.4390316
35863,4.5621386
35864,4.493635
35865,4.764411
35866,4.4390316
35867,4.493635
35868,4.4143286
35869,4.4767604
35870,4.4665213
35871,4.8546705
35872,4.475659
35873,4.543458
35874,4.5417223
35875,4.449955
35876,4.451092
35877,4.6432657
35878,4.5696
35879,4.449955
35880,4.4665213
35881,4.8730755
35882,4.427573
35883,4.8231974
35884,4.5417223
35885,4.502569
35886,4.8730755
35887,4.427004
35888,4.5417223
35889,4.6767178
35890,4.4260125
35891,4.493635
35892,4.416347
35893,4.47904
35894,4.4390316
35895,4.554649
35896,4.4971943
35897,4.426709
35898,4.7688484
35899,4.91494
35900,4.4390316
35901,4.4390316
35902,4.569119
35903,4.430149
35904,4.482423
35905,4.6410804
35906,4.82094
35907,4.9333067
35908,4.9401197
35909,4.4488926
35910,4.7440157
35911,4.4322214
35912,4.4322214
35913,4.4107037
35914,4.5307856
35915,4.9430523
35916,4.5111303
35917,4.951585
35918,4.411969
35919,4.4536405
35920,4.4665136
35921,4.7452917
35922,4.4490504
35923,4.4222374
35924,4.409072
35925,4.399292
35926,4.5121737
35927,4.517852
35928,4.5186863
35929,4.531109
35930,4.525374
35931,4.5004787
35932,4.4993258
35933,4.3098645
35934,4.405285
35935,4.4289327
35936,4.4493084
35937,4.4493084
35938,4.456498
35939,4.7486086
35940,4.525241
35941,4.7846746
35942,4.943343
35943,4.423495
35944,4.74529
35945,4.8089266
35946,4.3960533
35947,4.463659
35948,4.392824
35949,4.753169
35950,4.4123516
35951,4.5160875
35952,4.525985
35953,4.4494905
35954,4.3721056
35955,4.4376984
35956,4.859111
35957,4.9320707
35958,4.4156294
35959,4.516986
35960,4.446416
35961,4.7441406
35962,4.3720865
35963,4.425549
35964,4.4750004
35965,4.4086885
35966,4.412344
35967,4.3928127
35968,4.4457498
35969,4.469345
35970,4.712534
35971,4.9220076
35972,4.9291916
35973,4.4084005
35974,4.7864923
35975,4.891719
35976,4.90594
35977,4.4086885
35978,4.451174
35979,4.5307703
35980,4.4490385
35981,4.941225
35982,4.840089
35983,4.5146885
35984,4.4389186
35985,4.432209
35986,4.5169687
35987,4.4993143
35988,4.4512944
35989,4.415661
35990,4.4362364
35991,4.5028305
35992,4.890956
35993,4.905611
35994,4.8913345
35995,4.4003515
35996,4.842165
35997,4.530586
35998,4.4003515
35999,4.4636507
36000,4.4289207
36001,4.442275
36002,4.396044
36003,4.932496
36004,5.58212
36005,5.5384674
36006,5.387498
36007,5.3989305
36008,5.366641
36009,5.063525
36010,5.064928
36011,5.070339
36012,5.098448
36013,5.101033
36014,5.112089
36015,5.1187344
36016,5.0910454
36017,5.105439
36018,5.600028
36019,5.6058426
36020,5.5901823
36021,5.612589
36022,5.6308784
36023,5.6308784
36024,5.6308784
36025,5.6532745
36026,5.6532764
36027,5.6371727
36028,5.653265
36029,5.640291
36030,5.656378
36031,5.662611
36032,5.6530514
36033,5.6661882
36034,5.685602
36035,5.691942
36036,5.691947
36037,5.691942
36038,5.6919413
36039,5.6763086
36040,5.6762877
36041,5.691947
36042,5.6987276
36043,5.6987276
36044,5.698722
36045,5.6987295
36046,5.6987295
36047,5.7161036
36048,5.7161036
36049,5.716096
36050,5.7232113
36051,5.730418
36052,5.715186
36053,5.71519
36054,5.71519
36055,5.71519
36056,5.71519
36057,5.7377367
36058,6.5264654
36059,6.8585835
36060,6.867855
36061,7.0217085
36062,7.1651707
36063,6.4507236
36064,6.219825
36065,6.211178
36066,5.8615866
36067,4.469331
36068,4.482437
36069,4.472277
36070,4.46891
36071,4.455529
36072,4.434134
36073,4.432502
36074,4.4292536
36075,4.426017
36076,4.4227867
36077,4.4227867
36078,4.4163446
36079,4.4163446
36080,4.550145
36081,4.558668
36082,4.5735135
36083,4.5740366
36084,4.5691347
36085,4.568536
36086,4.493641
36087,4.491809
36088,4.3557434
36089,4.427005
36090,4.430169
36091,4.439376
36092,4.4510946
36093,4.4552174
36094,4.462298
36095,4.466522
36096,4.466522
36097,4.466522
36098,4.476474
36099,4.494351
36100,4.494351
36101,4.5731893
36102,4.5731893
36103,4.6410904
36104,4.759982
36105,4.7601137
36106,4.798938
36107,4.819314
36108,4.8730745
36109,4.9030275
36110,4.9401274
36111,4.9401274
36112,4.9401703
36113,4.942547
36114,4.455529
36115,4.434134
36116,4.432502
36117,4.573314
36118,4.569378
36119,4.493641
36120,4.430169
36121,4.451667
36122,4.462298
36123,4.469331
36124,4.8721466
36125,4.8721466
36126,4.4356356
36127,4.8194304
36128,4.43577
36129,4.430169
36130,4.449954
36131,4.8516083
36132,4.491809
36133,4.448906
36134,4.960841
36135,4.4819107
36136,4.497097
36137,4.9608784
36138,4.732067
36139,4.902652
36140,4.9399977
36141,4.5434628
36142,4.7612047
36143,4.494351
36144,4.8767195
36145,4.495431
36146,4.944377
36147,4.491809
36148,4.9172115
36149,4.462206
36150,4.5691347
36151,4.417267
36152,4.429601
36153,4.482437
36154,4.472277
36155,4.552453
36156,3.8771405
36157,4.730507
36158,4.5636992
36159,4.495431
36160,4.6767187
36161,4.904131
36162,4.434134
36163,4.440952
36164,4.5696096
36165,4.760111
36166,4.939992
36167,4.442382
36168,4.502572
36169,4.912262
36170,4.4489036
36171,4.426709
36172,4.489965
36173,4.764407
36174,4.764411
36175,4.448904
36176,4.4423103
36177,4.451938
36178,4.4693317
36179,4.5631304
36180,4.8194294
36181,4.4423103
36182,4.4423103
36183,4.4767604
36184,4.45553
36185,4.451092
36186,4.8712187
36187,4.4824376
36188,4.4522133
36189,4.4341316
36190,4.9330654
36191,4.556718
36192,4.568407
36193,4.479128
36194,4.4916115
36195,4.494351
36196,4.563132
36197,4.442382
36198,4.729721
36199,4.953451
36200,4.479128
36201,4.5428853
36202,4.419546
36203,4.872137
36204,4.4936047
36205,4.9000015
36206,4.4496574
36207,4.9335604
36208,4.417236
36209,4.5451064
36210,4.5731707
36211,4.4143095
36212,4.4592676
36213,4.4536343
36214,4.531109
36215,4.4511814
36216,4.8581467
36217,4.4246664
36218,4.4246664
36219,4.859111
36220,4.451306
36221,4.463659
36222,4.3997693
36223,3.8259718
36224,4.929246
36225,4.4107037
36226,4.4456644
36227,4.4322214
36228,4.4322214
36229,4.4255614
36230,4.4255614
36231,4.4222374
36232,4.418935
36233,4.4156294
36234,4.4156294
36235,4.409072
36236,4.3992944
36237,4.3992944
36238,4.3960533
36239,4.389609
36240,4.5121737
36241,4.516986
36242,4.530966
36243,4.531129
36244,4.525374
36245,4.3691254
36246,4.4003663
36247,4.403045
36248,4.411969
36249,4.4122677
36250,4.463659
36251,4.502838
36252,4.627494
36253,4.748602
36254,4.806052
36255,4.513212
36256,4.4322214
36257,4.403045
36258,4.4376984
36259,4.525374
36260,4.9004993
36261,4.436241
36262,4.753169
36263,4.436241
36264,4.526234
36265,4.402545
36266,4.4141884
36267,4.4255614
36268,4.513212
36269,4.524973
36270,4.400074
36271,4.4141884
36272,4.423193
36273,4.4252663
36274,4.446416
36275,4.54813
36276,4.657611
36277,4.8917246
36278,4.901888
36279,4.929291
36280,4.3721056
36281,4.4508886
36282,4.7472906
36283,4.9004936
36284,4.4107037
36285,4.4490385
36286,4.5403185
36287,4.511116
36288,4.4030333
36289,4.929288
36290,4.929288
36291,4.412551
36292,4.4435043
36293,4.9318447
36294,4.3928127
36295,4.452443
36296,4.432209
36297,4.389602
36298,4.530141
36299,4.4512944
36300,4.466504
36301,4.469345
36302,4.500461
36303,4.511116
36304,4.9039354
36305,4.8998966
36306,4.8106346
36307,4.8066254
36308,4.5259767
36309,4.500461
36310,4.5532627
36311,4.657608
36312,4.7441406
36313,4.804945
36314,4.3720865
36315,4.4476213
36316,4.627488
36317,4.4536304
36318,4.453612
36319,4.405277
36320,4.7157784
36321,4.450877
36322,4.9314137
36323,4.450881
36324,4.410699
36325,4.5273447
36326,4.4362364
36327,4.9314137
36328,4.4981422
36329,4.8913345
36330,4.4025345
36331,4.784666
36332,4.5429277
36333,5.5814714
36334,5.593075
36335,5.5595903
36336,5.582117
36337,5.5167437
36338,5.4299116
36339,5.4192305
36340,5.3989363
36341,5.3989363
36342,5.0602856
36343,5.1002054
36344,5.1175785
36345,5.116536
36346,5.116029
36347,5.1160326
36348,5.115774
36349,5.1057053
36350,5.0910454
36351,5.5902777
36352,5.5891104
36353,5.5901833
36354,5.6125994
36355,5.6144857
36356,5.630884
36357,5.6144905
36358,5.6532745
36359,5.6371613
36360,5.656378
36361,5.66897
36362,5.6689663
36363,5.6819572
36364,5.691947
36365,5.691947
36366,5.691947
36367,5.691947
36368,5.691947
36369,5.6919413
36370,5.6762877
36371,5.6762877
36372,5.691942
36373,5.691942
36374,5.691942
36375,5.698722
36376,5.6987276
36377,5.6987276
36378,5.698722
36379,5.723216
36380,5.7079105
36381,5.730418
36382,5.730418
36383,5.752613
36384,5.760192
36385,5.9463224
36386,6.536916
36387,6.991847
36388,6.9977875
36389,7.105525
36390,7.043641
36391,6.824198
36392,6.6786947
36393,6.4912004
36394,6.271101
36395,5.868717
36396,4.452211
36397,4.448906
36398,4.4390297
36399,4.432502
36400,4.432502
36401,4.4292536
36402,4.426017
36403,4.4227867
36404,4.557707
36405,4.574123
36406,4.5696096
36407,4.568404
36408,4.568145
36409,4.5580397
36410,4.544016
36411,4.5434628
36412,4.542887
36413,4.493641
36414,4.4201636
36415,4.3557434
36416,4.427574
36417,4.440952
36418,4.4510946
36419,4.462298
36420,4.462298
36421,4.4637012
36422,4.466522
36423,4.466522
36424,4.476762
36425,4.494356
36426,4.4970913
36427,4.5681815
36428,4.764406
36429,4.819314
36430,4.91226
36431,4.912264
36432,4.419553
36433,4.419553
36434,4.47904
36435,4.47904
36436,4.426017
36437,4.5636992
36438,4.5681486
36439,4.430169
36440,4.432339
36441,4.435363
36442,4.476762
36443,4.4819107
36444,4.497097
36445,4.911683
36446,4.913603
36447,4.9439793
36448,4.4770355
36449,4.560484
36450,4.764406
36451,4.482437
36452,4.449954
36453,4.427005
36454,4.5675745
36455,4.4163446
36456,4.479126
36457,4.5631304
36458,4.7343807
36459,4.8237543
36460,4.9401274
36461,4.419553
36462,4.4387975
36463,4.7601137
36464,4.445611
36465,4.9162455
36466,4.497097
36467,4.43577
36468,4.479125
36469,4.4756603
36470,4.426711
36471,4.522807
36472,4.904131
36473,4.4916096
36474,4.9410706
36475,4.449954
36476,4.7297144
36477,4.9439793
36478,4.449666
36479,4.544016
36480,4.542887
36481,4.763136
36482,4.491805
36483,4.5735064
36484,4.6767178
36485,4.497098
36486,4.4260125
36487,4.4390316
36488,4.5428853
36489,4.489965
36490,4.4791336
36491,4.4325013
36492,4.416347
36493,4.558663
36494,4.49436
36495,4.5738797
36496,4.544012
36497,4.7297134
36498,4.475659
36499,4.5696
36500,4.569131
36501,4.767581
36502,4.944373
36503,4.9033947
36504,4.427573
36505,4.57403
36506,4.413153
36507,4.427004
36508,4.427004
36509,4.494351
36510,4.5735064
36511,4.494351
36512,4.9531736
36513,4.462205
36514,4.430167
36515,4.3557386
36516,4.9401608
36517,4.573044
36518,4.426002
36519,4.555685
36520,4.5428543
36521,4.8248615
36522,4.4455957
36523,4.4289336
36524,4.437252
36525,4.9412327
36526,4.933755
36527,4.8089266
36528,4.392824
36529,4.415677
36530,4.5264697
36531,4.402545
36532,4.389609
36533,4.530966
36534,4.657611
36535,4.5202513
36536,4.748602
36537,4.9337454
36538,4.5111303
36539,4.838009
36540,4.861002
36541,4.459257
36542,4.4422913
36543,4.4255614
36544,4.4255614
36545,4.418935
36546,4.3992944
36547,4.5160875
36548,4.49816
36549,4.447632
36550,4.405285
36551,4.405285
36552,4.423193
36553,4.423495
36554,4.4493084
36555,4.9025784
36556,4.903263
36557,4.942462
36558,4.943058
36559,4.901888
36560,4.517852
36561,4.415677
36562,4.45147
36563,4.423495
36564,4.502842
36565,4.9320707
36566,4.459257
36567,4.531129
36568,4.402545
36569,4.4494905
36570,4.4058
36571,4.392824
36572,4.4255457
36573,4.810647
36574,4.40841
36575,4.4107037
36576,4.402545
36577,4.389609
36578,4.519474
36579,4.525241
36580,4.447632
36581,3.8259718
36582,4.4252663
36583,4.4289327
36584,4.436245
36585,4.44061
36586,4.477825
36587,4.657611
36588,4.7125444
36589,4.8581467
36590,4.9004993
36591,4.924341
36592,4.9320707
36593,4.525374
36594,4.3750315
36595,4.929199
36596,4.7472906
36597,4.4993143
36598,4.932064
36599,4.8050594
36600,4.39929
36601,4.389602
36602,4.526905
36603,4.5169687
36604,4.9025764
36605,4.4362364
36606,4.8379984
36607,4.745285
36608,4.452443
36609,4.399291
36610,4.4993143
36611,4.804945
36612,4.4119587
36613,4.3098497
36614,4.5178423
36615,4.5028305
36616,4.402741
36617,4.39976
36618,4.423186
36619,4.4435043
36620,4.396044
36621,4.389602
36622,4.513201
36623,4.5310984
36624,4.4084005
36625,4.5429316
36626,4.885461
36627,4.860053
36628,4.932064
36629,4.5311117
36630,4.4492946
36631,4.7864923
36632,4.4000607
36633,4.425249
36634,4.4003515
36635,4.9046087
36636,4.5249634
36637,4.657405
36638,4.4492946
36639,4.530143
