index,INVC_CONT
35266,4.2929077
35267,4.7381067
35268,4.345032
35269,4.452068
35270,4.6687875
35271,4.68632
35272,4.652255
35273,4.3285475
35274,4.405086
35275,4.7381067
35276,4.396097
35277,4.408722
35278,4.421289
35279,4.433783
35280,4.433783
35281,4.433783
35282,4.433783
35283,4.4585915
35284,4.4585915
35285,4.4709024
35286,4.5074406
35287,4.498291
35288,4.421533
35289,4.421533
35290,4.4212613
35291,4.4193983
35292,4.3561945
35293,4.3561945
35294,4.357611
35295,4.371595
35296,4.389779
35297,4.4120984
35298,4.4121
35299,4.6216826
35300,4.5074406
35301,4.3343964
35302,4.3313837
35303,4.6216826
35304,4.343082
35305,4.421289
35306,4.437391
35307,4.3583183
35308,4.7899055
35309,4.628816
35310,4.760848
35311,4.4143596
35312,4.421533
35313,4.4260807
35314,4.405086
35315,4.657342
35316,4.327486
35317,4.4585915
35318,4.436342
35319,4.421451
35320,4.419278
35321,4.3317385
35322,4.3583183
35323,4.3627462
35324,4.3804283
35325,4.405086
35326,4.5045342
35327,4.5045342
35328,4.7621837
35329,4.762184
35330,4.519497
35331,4.32784
35332,4.3839602
35333,4.396938
35334,4.684004
35335,4.4892077
35336,4.5074224
35337,4.4373856
35338,4.514449
35339,4.627179
35340,4.659532
35341,4.3310275
35342,4.408712
35343,4.387486
35344,4.7575927
35345,4.433767
35346,4.483129
35347,4.5074224
35348,4.503014
35349,4.421446
35350,4.3427253
35351,4.4537883
35352,4.659155
35353,4.6863174
35354,4.396094
35355,4.3317366
35356,4.3768964
35357,4.3586736
35358,4.3381176
35359,4.4193363
35360,4.5074224
35361,4.5314717
35362,4.3278384
35363,4.3310275
35364,4.3384714
35365,4.390131
35366,4.762181
35367,4.76284
35368,4.6597724
35369,4.766631
35370,4.4193363
35371,4.3763824
35372,4.392776
35373,4.738104
35374,4.425898
35375,4.4585686
35376,4.421276
35377,4.433767
35378,4.396094
35379,4.334396
35380,4.3423715
35381,4.413702
35382,4.292895
35383,4.5074224
35384,4.4520674
35385,4.421276
35386,4.413702
35387,4.421611
35388,4.3561926
35389,6.529046
35390,6.532355
35391,6.4164705
35392,6.532355
35393,6.093758
35394,5.7839565
35395,4.874391
35396,4.9586186
35397,4.8747926
35398,4.930976
35399,4.933491
35400,4.9428854
35401,4.9806623
35402,5.0237803
35403,4.893625
35404,4.8595853
35405,4.859575
35406,5.53789
35407,5.5427895
35408,5.5688944
35409,5.5748415
35410,5.612299
35411,5.612299
35412,5.612299
35413,5.612299
35414,5.612299
35415,5.6123013
35416,5.6375427
35417,5.6375427
35418,5.6375427
35419,5.6375427
35420,5.6635046
35421,5.6635046
35422,5.6782384
35423,5.6782384
35424,5.6782384
35425,5.6782403
35426,5.673233
35427,5.673233
35428,5.673233
35429,5.678239
35430,5.6782403
35431,5.673233
35432,5.6732345
35433,5.673233
35434,5.6732345
35435,5.6834965
35436,5.6834965
35437,5.7245183
35438,5.719674
35439,5.7300754
35440,5.734884
35441,6.034107
35442,6.550838
35443,6.5499587
35444,6.5586243
35445,6.570615
35446,6.826081
35447,6.834061
35448,6.8380156
35449,6.993046
35450,7.01186
35451,6.5831094
35452,6.3710055
35453,5.732622
35454,4.3732147
35455,4.379792
35456,4.386345
35457,4.438259
35458,4.476534
35459,4.4891753
35460,4.50174
35461,4.5204725
35462,4.5513926
35463,4.5758243
35464,4.5271263
35465,4.4701824
35466,4.4676285
35467,4.446827
35468,4.4466834
35469,4.4465423
35470,4.4408426
35471,4.432078
35472,3.9860723
35473,3.9860723
35474,4.3334727
35475,4.3334727
35476,4.334544
35477,4.334544
35478,4.334544
35479,4.337048
35480,4.3445606
35481,4.3624473
35482,4.3797793
35483,4.3833494
35484,4.3833494
35485,4.3833494
35486,4.386915
35487,4.390481
35488,4.4118166
35489,4.418903
35490,4.5123534
35491,4.619972
35492,4.736615
35493,4.7715464
35494,4.8057375
35495,4.7550354
35496,4.633511
35497,4.6975713
35498,4.4407663
35499,4.3374057
35500,4.508988
35501,4.438259
35502,4.587957
35503,4.4466834
35504,4.446003
35505,4.446003
35506,4.334544
35507,4.348497
35508,4.3583355
35509,4.418902
35510,4.418903
35511,4.4330263
35512,4.508989
35513,4.7604275
35514,4.646469
35515,4.644542
35516,4.671909
35517,4.418903
35518,4.7116823
35519,4.526693
35520,4.4701824
35521,4.6715503
35522,4.68075
35523,4.848094
35524,4.35297
35525,4.476534
35526,4.5390735
35527,4.587957
35528,4.3374057
35529,4.4224396
35530,4.442981
35531,4.662231
35532,4.508989
35533,4.379792
35534,4.3645926
35535,4.7586627
35536,4.3624473
35537,4.662231
35538,4.680751
35539,4.4408426
35540,4.756865
35541,4.35297
35542,4.446133
35543,4.8058295
35544,4.736116
35545,4.465221
35546,4.346745
35547,4.6464643
35548,4.340446
35549,4.451062
35550,4.520049
35551,4.340446
35552,4.7568603
35553,4.386912
35554,4.399399
35555,4.5266666
35556,4.340446
35557,4.514239
35558,4.418901
35559,4.445998
35560,4.633196
35561,4.7604213
35562,4.386328
35563,4.4124093
35564,4.4891586
35565,4.5266666
35566,4.432074
35567,4.3624463
35568,4.418899
35569,4.4189005
35570,4.662496
35571,4.6715484
35572,4.4462
35573,4.333436
35574,4.514236
35575,4.5390596
35576,4.337763
35577,4.383347
35578,4.7493215
35579,4.8056765
35580,4.3960004
35581,4.446536
35582,4.4189005
35583,4.6408167
35584,4.6975665
35585,4.4676113
35586,5.846328
35587,4.43823
35588,4.6390247
35589,4.386912
35590,4.365484
35591,4.4085054
35592,4.522363
35593,4.4094863
35594,4.3834248
35595,4.396101
35596,4.7899976
35597,4.908657
35598,4.6136746
35599,4.44322
35600,4.6282234
35601,4.7575936
35602,4.6199427
35603,4.62901
35604,4.760848
35605,4.3320622
35606,4.396938
35607,4.408722
35608,4.495324
35609,4.519497
35610,4.531482
35611,4.4892077
35612,4.484864
35613,4.4827423
35614,4.4785986
35615,4.3281937
35616,4.3285475
35617,4.3427267
35618,4.345032
35619,4.358674
35620,4.3768964
35621,4.387487
35622,4.5177345
35623,4.625299
35624,4.6216826
35625,4.448622
35626,4.344995
35627,4.3943563
35628,4.396101
35629,4.3313837
35630,4.7901483
35631,4.5210104
35632,4.4892077
35633,4.3317385
35634,4.768576
35635,4.4524097
35636,4.4831486
35637,4.4785986
35638,4.4585915
35639,4.5074406
35640,4.4193625
35641,4.4146667
35642,4.4143596
35643,4.3343964
35644,4.358674
35645,4.3627462
35646,4.511153
35647,4.760848
35648,4.762184
35649,4.6124053
35650,4.6602902
35651,4.338473
35652,4.4212613
35653,4.3804283
35654,4.7215867
35655,4.7899055
35656,4.6294446
35657,4.3768964
35658,4.328547
35659,4.470885
35660,4.4419713
35661,4.4193935
35662,4.616642
35663,4.371593
35664,4.292895
35665,4.507848
35666,4.6234627
35667,4.789317
35668,4.438473
35669,4.414663
35670,4.3310275
35671,4.3468037
35672,4.762181
35673,4.7901306
35674,4.7899027
35675,4.6177974
35676,4.3310275
35677,4.3561926
35678,4.6271763
35679,4.412098
35680,4.5012093
35681,4.3449802
35682,4.414036
35683,4.5074224
35684,4.5074224
35685,4.3561926
35686,4.389426
35687,4.770882
35688,4.4892
35689,4.3468037
35690,4.7061405
35691,4.789903
35692,4.470885
35693,4.3468037
35694,4.3768964
35695,4.845646
35696,4.3274846
35697,4.3768964
35698,4.4143567
35699,3.9828246
35700,4.7215834
35701,4.659532
35702,4.421446
35703,4.4155984
35704,4.414036
35705,4.3281937
35706,4.421446
35707,4.421142
35708,6.646494
35709,6.532355
35710,5.886616
35711,5.3094797
35712,5.043959
35713,4.9692755
35714,4.979738
35715,4.9806623
35716,4.9806776
35717,4.9806776
35718,4.985838
35719,4.984747
35720,5.022324
35721,4.9818697
35722,4.9411736
35723,4.870607
35724,4.862369
35725,4.859575
35726,5.5198617
35727,5.5427895
35728,5.573283
35729,5.5688944
35730,5.5688963
35731,5.574842
35732,5.5748415
35733,5.5801945
35734,5.6375427
35735,5.642676
35736,5.6578903
35737,5.663509
35738,5.663509
35739,5.673233
35740,5.673233
35741,5.6732345
35742,5.6732345
35743,5.678239
35744,5.6732345
35745,5.6732345
35746,5.683497
35747,5.6834965
35748,5.6834965
35749,5.683501
35750,5.6884694
35751,5.683501
35752,5.7196712
35753,5.730072
35754,5.730072
35755,5.7300754
35756,5.7348785
35757,5.7300754
35758,5.7405047
35759,6.3907123
35760,6.4014297
35761,6.5489335
35762,6.993045
35763,6.5687146
35764,6.403654
35765,6.3279223
35766,6.3250823
35767,5.929496
35768,5.8792186
35769,4.333458
35770,4.333458
35771,4.346761
35772,4.4124236
35773,4.438259
35774,4.438259
35775,4.438259
35776,4.4891753
35777,4.50174
35778,4.5513926
35779,4.5636454
35780,4.5636435
35781,4.5636435
35782,4.587957
35783,4.4676285
35784,4.447428
35785,4.4466834
35786,4.4466834
35787,4.446133
35788,4.4407663
35789,4.4324937
35790,4.334544
35791,4.337048
35792,4.348497
35793,4.3620906
35794,4.3624473
35795,4.3833494
35796,4.394043
35797,4.418902
35798,4.418903
35799,4.4224396
35800,4.6155543
35801,4.662231
35802,4.733099
35803,4.739079
35804,4.770155
35805,4.770155
35806,4.8058214
35807,4.8058214
35808,4.648139
35809,4.639033
35810,4.6324296
35811,4.6324296
35812,4.333458
35813,4.5390735
35814,4.5636454
35815,4.587957
35816,4.587957
35817,4.5177693
35818,4.340447
35819,4.3488536
35820,4.3779945
35821,4.3779955
35822,4.418902
35823,4.418903
35824,4.6481385
35825,4.8521843
35826,4.587957
35827,4.5204725
35828,4.4085135
35829,4.334544
35830,4.3967137
35831,4.7568665
35832,4.346761
35833,4.6481385
35834,4.6975727
35835,4.7703023
35836,4.3600225
35837,4.337048
35838,4.3797793
35839,4.379792
35840,4.446003
35841,4.333458
35842,4.379792
35843,4.4948387
35844,5.846326
35845,4.446003
35846,4.4316516
35847,4.35297
35848,4.8058295
35849,4.716669
35850,4.3833494
35851,4.432895
35852,4.4510775
35853,4.5758243
35854,4.422439
35855,4.5369916
35856,4.476518
35857,4.7703
35858,4.640819
35859,4.520049
35860,4.5123515
35861,4.697568
35862,4.501724
35863,4.511093
35864,4.432074
35865,4.7750864
35866,4.501724
35867,4.432074
35868,4.409489
35869,4.3963556
35870,4.383347
35871,4.7850857
35872,4.3600087
35873,4.4407616
35874,4.440529
35875,4.3624463
35876,4.363877
35877,4.6170278
35878,4.4468203
35879,4.3624463
35880,4.383347
35881,4.7568626
35882,4.334543
35883,4.80535
35884,4.440529
35885,4.429498
35886,4.7568626
35887,4.333828
35888,4.440529
35889,4.662496
35890,4.5513725
35891,4.432074
35892,4.5879374
35893,4.346745
35894,4.501724
35895,4.52954
35896,4.4328895
35897,4.333471
35898,4.779743
35899,4.6390285
35900,4.501724
35901,4.501724
35902,4.4465294
35903,4.3377614
35904,4.3334227
35905,4.6140676
35906,4.8056726
35907,4.634354
35908,4.672625
35909,4.4638042
35910,4.757455
35911,4.3706794
35912,4.3706794
35913,4.4524097
35914,4.43848
35915,4.899155
35916,4.498291
35917,5.878376
35918,4.342373
35919,4.392777
35920,4.4085937
35921,4.7587895
35922,4.3060145
35923,4.408722
35924,4.4585915
35925,4.4953313
35926,4.4959717
35927,4.4827423
35928,4.480652
35929,4.436342
35930,4.4212613
35931,4.4193625
35932,4.419321
35933,4.376384
35934,4.3343964
35935,4.3627462
35936,4.387487
35937,4.387487
35938,4.396298
35939,4.7621827
35940,4.4212184
35941,4.7876267
35942,4.908659
35943,4.3561945
35944,4.7587905
35945,4.789453
35946,4.5074406
35947,4.405086
35948,4.519497
35949,4.766634
35950,4.4462175
35951,4.48702
35952,4.421451
35953,4.4143596
35954,4.396097
35955,4.3733625
35956,4.7399554
35957,4.686318
35958,4.433783
35959,4.484864
35960,4.3839602
35961,4.7575927
35962,4.396094
35963,4.396088
35964,4.4190974
35965,4.3384714
35966,4.446213
35967,4.519486
35968,4.413702
35969,4.4120984
35970,4.7215834
35971,4.6186953
35972,4.659155
35973,4.3381176
35974,4.788238
35975,4.6527333
35976,4.613671
35977,4.3384714
35978,4.389778
35979,4.438473
35980,4.3060017
35981,4.845646
35982,4.7685747
35983,4.4198647
35984,4.3449802
35985,4.370667
35986,4.4848566
35987,4.4193163
35988,4.414663
35989,4.3468037
35990,4.3715944
35991,4.453788
35992,4.655057
35993,4.6143737
35994,4.653891
35995,4.328547
35996,4.7661324
35997,4.4396014
35998,4.328547
35999,4.4050837
36000,4.3627443
36001,4.3320436
36002,4.5074224
36003,4.6910563
36004,6.532355
36005,6.093783
36006,4.87439
36007,4.8747926
36008,4.711524
36009,4.9204125
36010,4.9231286
36011,4.9334803
36012,4.977737
36013,4.9806776
36014,4.9885736
36015,4.9827733
36016,4.893639
36017,4.859575
36018,5.5198617
36019,5.5305667
36020,5.5380225
36021,5.5427938
36022,5.574842
36023,5.574842
36024,5.574842
36025,5.6123033
36026,5.612299
36027,5.6175165
36028,5.6123013
36029,5.6225343
36030,5.617331
36031,5.627424
36032,5.6426754
36033,5.6629467
36034,5.6635056
36035,5.6732345
36036,5.673233
36037,5.6732345
36038,5.673236
36039,5.678239
36040,5.6782403
36041,5.673233
36042,5.683497
36043,5.683497
36044,5.6834993
36045,5.6834965
36046,5.6834965
36047,5.7092986
36048,5.7092986
36049,5.709303
36050,5.719674
36051,5.730072
36052,5.7348824
36053,5.734884
36054,5.734884
36055,5.734884
36056,5.734884
36057,5.7405047
36058,6.5499587
36059,6.849748
36060,6.848639
36061,6.9930453
36062,7.1116424
36063,6.0515485
36064,5.860193
36065,5.850124
36066,5.7017846
36067,4.386915
36068,4.333458
36069,4.3732147
36070,4.386345
36071,4.438259
36072,4.5204725
36073,4.526693
36074,4.5390735
36075,4.5513926
36076,4.5636435
36077,4.5636435
36078,4.587957
36079,4.587957
36080,4.5395546
36081,4.5200577
36082,4.468885
36083,4.4652286
36084,4.4465423
36085,4.446206
36086,4.432078
36087,4.4316516
36088,4.3887987
36089,4.3338294
36090,4.3377643
36091,4.349211
36092,4.3638787
36093,4.3690615
36094,4.3779955
36095,4.3833494
36096,4.3833494
36097,4.3833494
36098,4.396003
36099,4.418902
36100,4.418902
36101,4.5223875
36102,4.5223875
36103,4.614072
36104,4.770155
36105,4.7703023
36106,4.8020024
36107,4.8058295
36108,4.7568665
36109,4.6747036
36110,4.672631
36111,4.672631
36112,4.6729956
36113,4.695345
36114,4.438259
36115,4.5204725
36116,4.526693
36117,4.4701824
36118,4.4466834
36119,4.432078
36120,4.3377643
36121,4.3645926
36122,4.3779955
36123,4.386915
36124,4.7586627
36125,4.7586627
36126,4.3445606
36127,4.8058214
36128,4.5142536
36129,4.3377643
36130,4.3624473
36131,4.788423
36132,4.4316516
36133,4.463839
36134,5.8680243
36135,4.4029403
36136,4.4224396
36137,5.846326
36138,4.7361183
36139,4.675881
36140,4.6715503
36141,4.4407663
36142,4.771547
36143,4.418902
36144,4.7493234
36145,4.4324937
36146,4.716669
36147,4.4316516
36148,4.6331987
36149,4.4124236
36150,4.4465423
36151,4.4104557
36152,4.337048
36153,4.333458
36154,4.3732147
36155,4.534486
36156,3.9860733
36157,4.7341127
36158,4.5068274
36159,4.4324937
36160,4.6624994
36161,4.6712065
36162,4.5204725
36163,4.3511796
36164,4.446827
36165,4.7703
36166,4.6715484
36167,4.3529687
36168,4.429501
36169,4.6464643
36170,4.4638233
36171,4.333471
36172,4.431206
36173,4.775086
36174,4.7750864
36175,4.4638205
36176,4.4891586
36177,4.36495
36178,4.386912
36179,4.508987
36180,4.805818
36181,4.4891586
36182,4.4891586
36183,4.3963556
36184,4.438249
36185,4.363877
36186,4.7604213
36187,4.333436
36188,4.451062
36189,4.520456
36190,4.633507
36191,4.524728
36192,4.44613
36193,4.399382
36194,4.4153595
36195,4.4189005
36196,4.5089884
36197,4.3529687
36198,4.7330995
36199,4.9090624
36200,4.399382
36201,4.4406834
36202,4.5757957
36203,4.7586546
36204,4.4320693
36205,4.6842427
36206,4.362087
36207,4.635236
36208,4.410449
36209,4.4409814
36210,4.522384
36211,4.4094863
36212,4.2665153
36213,4.392778
36214,4.436342
36215,4.389779
36216,4.7417665
36217,4.357611
36218,4.357611
36219,4.7399554
36220,4.4146667
36221,4.405086
36222,4.32784
36223,3.9828253
36224,4.659531
36225,4.4524097
36226,4.319076
36227,4.3706794
36228,4.3706794
36229,4.396101
36230,4.396101
36231,4.408722
36232,4.421289
36233,4.433783
36234,4.433783
36235,4.4585915
36236,4.495324
36237,4.495324
36238,4.5074406
36239,4.531482
36240,4.4959717
36241,4.484864
36242,4.437391
36243,4.425904
36244,4.4212613
36245,4.395235
36246,4.3285475
36247,4.3317385
36248,4.342373
36249,4.3427267
36250,4.405086
36251,4.4537888
36252,4.613582
36253,4.762184
36254,4.7899976
36255,4.4936852
36256,4.3706794
36257,4.3317385
36258,4.3733625
36259,4.4212613
36260,4.6271815
36261,4.371595
36262,4.766634
36263,4.371595
36264,4.421533
36265,4.4831486
36266,4.345032
36267,4.396101
36268,4.4936852
36269,4.4211473
36270,4.3281937
36271,4.345032
36272,4.3558383
36273,4.3583183
36274,4.3839602
36275,4.511153
36276,4.6525173
36277,4.652737
36278,4.6234627
36279,4.6599135
36280,4.396097
36281,4.3894277
36282,4.7608466
36283,4.6271806
36284,4.4524097
36285,4.3060017
36286,4.5012093
36287,4.4982834
36288,4.3317366
36289,4.6599092
36290,4.6599092
36291,4.343081
36292,4.3804264
36293,4.684002
36294,4.519486
36295,4.292895
36296,4.370667
36297,4.5314717
36298,4.4419713
36299,4.414663
36300,4.408593
36301,4.4120984
36302,4.4193563
36303,4.4982834
36304,4.618262
36305,4.6288104
36306,4.789021
36307,4.7899027
36308,4.421446
36309,4.4193563
36310,4.517733
36311,4.6525164
36312,4.7575927
36313,4.790146
36314,4.396094
36315,4.414036
36316,4.61358
36317,4.392776
36318,4.3927746
36319,4.334396
36320,4.7254863
36321,4.3894267
36322,4.6794734
36323,4.389426
36324,4.4523897
36325,4.421977
36326,4.3715944
36327,4.6794734
36328,4.4192734
36329,4.653891
36330,4.483129
36331,4.7876234
36332,4.5045342
36333,6.6432943
36334,6.646494
36335,6.4164968
36336,6.532319
36337,5.8865833
36338,5.2183566
36339,5.1300054
36340,4.8748198
36341,4.8748198
36342,4.983712
36343,4.979738
36344,4.985826
36345,4.9466877
36346,4.9430537
36347,4.943046
36348,4.9411736
36349,4.862369
36350,4.893639
36351,5.5014877
36352,5.5360804
36353,5.538021
36354,5.5427914
36355,5.5801945
36356,5.5748415
36357,5.580192
36358,5.6123033
36359,5.61752
36360,5.617331
36361,5.6375427
36362,5.6375427
36363,5.6578865
36364,5.673233
36365,5.673233
36366,5.673233
36367,5.673233
36368,5.673233
36369,5.673236
36370,5.6782403
36371,5.6782403
36372,5.6732345
36373,5.6732345
36374,5.6732345
36375,5.6834993
36376,5.683497
36377,5.683497
36378,5.6834993
36379,5.7196727
36380,5.724514
36381,5.730072
36382,5.730072
36383,5.761442
36384,5.7719507
36385,6.023209
36386,6.5586243
36387,6.973775
36388,6.9793606
36389,7.0008025
36390,6.9011216
36391,6.5844994
36392,6.360179
36393,6.0938945
36394,5.890546
36395,5.703597
36396,4.4510775
36397,4.463839
36398,4.50174
36399,4.526693
36400,4.526693
36401,4.5390735
36402,4.5513926
36403,4.5636435
36404,4.5223804
36405,4.4529734
36406,4.446827
36407,4.446133
36408,4.446003
36409,4.442981
36410,4.4408426
36411,4.4407663
36412,4.4406905
36413,4.432078
36414,4.4113975
36415,4.3887987
36416,4.334544
36417,4.3511796
36418,4.3638787
36419,4.3779955
36420,4.3779955
36421,4.3797793
36422,4.3833494
36423,4.3833494
36424,4.3963575
36425,4.418903
36426,4.422439
36427,4.515708
36428,4.7750893
36429,4.8058295
36430,4.6464667
36431,4.646469
36432,4.5758243
36433,4.5758243
36434,4.346761
36435,4.346761
36436,4.5513926
36437,4.5068274
36438,4.446003
36439,4.3377643
36440,4.340447
36441,4.344203
36442,4.3963575
36443,4.4029403
36444,4.4224396
36445,4.6481385
36446,4.6426554
36447,4.7116823
36448,4.3967137
36449,4.5155125
36450,4.7750893
36451,4.333458
36452,4.3624473
36453,4.3338294
36454,4.4948387
36455,4.587957
36456,4.3993826
36457,4.508989
36458,4.7390804
36459,4.805247
36460,4.672631
36461,4.5758243
36462,4.348497
36463,4.7703023
36464,4.476534
36465,4.6356153
36466,4.4224396
36467,4.5142536
36468,4.3993835
36469,4.3600225
36470,4.3334727
36471,4.455807
36472,4.6712065
36473,4.415361
36474,4.68075
36475,4.3624473
36476,4.7330995
36477,4.7116823
36478,4.3620906
36479,4.4408426
36480,4.4406905
36481,4.7736897
36482,4.4316487
36483,4.4688783
36484,4.662496
36485,4.422439
36486,4.5513725
36487,4.501724
36488,4.4406834
36489,4.431206
36490,4.3993826
36491,4.5266666
36492,4.5879374
36493,4.520049
36494,4.418901
36495,4.4664006
36496,4.4408355
36497,4.7330956
36498,4.3600087
36499,4.4468203
36500,4.446536
36501,4.7784467
36502,4.716666
36503,4.67353
36504,4.334543
36505,4.465221
36506,4.5999928
36507,4.333828
36508,4.333828
36509,4.4189005
36510,4.4688783
36511,4.4189005
36512,4.8998547
36513,4.4124093
36514,4.337763
36515,4.388795
36516,4.6729903
36517,4.4715023
36518,4.551354
36519,4.5271087
36520,4.4406786
36521,4.8050084
36522,4.4764924
36523,4.3627477
36524,4.351452
36525,4.845649
36526,4.706146
36527,4.789453
36528,4.519497
36529,4.3468037
36530,4.421617
36531,4.4831486
36532,4.531482
36533,4.437391
36534,4.6525173
36535,4.476577
36536,4.762184
36537,4.706146
36538,4.498291
36539,4.770886
36540,4.7362237
36541,4.266503
36542,4.3320622
36543,4.396101
36544,4.396101
36545,4.421289
36546,4.495324
36547,4.48702
36548,4.419278
36549,4.4140406
36550,4.3343964
36551,4.3343964
36552,4.3558383
36553,4.3561945
36554,4.387487
36555,4.621678
36556,4.619945
36557,4.880649
36558,4.899151
36559,4.6234627
36560,4.4827423
36561,4.3468037
36562,4.3901324
36563,4.3561945
36564,4.4537883
36565,4.68632
36566,4.266503
36567,4.425904
36568,4.4831486
36569,4.4143596
36570,4.4709024
36571,4.519497
36572,4.358674
36573,4.7890196
36574,4.338119
36575,4.4524097
36576,4.4831486
36577,4.531482
36578,4.4785986
36579,4.4212184
36580,4.4140406
36581,3.9828253
36582,4.3583183
36583,4.3627462
36584,4.371594
36585,4.3768964
36586,4.422591
36587,4.6525173
36588,4.7215867
36589,4.7417665
36590,4.6271815
36591,4.6282234
36592,4.68632
36593,4.4212613
36594,4.396938
36595,4.6591587
36596,4.7608466
36597,4.4193163
36598,4.6863174
36599,4.7901306
36600,4.4953055
36601,4.5314717
36602,4.4217887
36603,4.4848566
36604,4.6216774
36605,4.3715944
36606,4.770882
36607,4.7587876
36608,4.292895
36609,4.4953127
36610,4.4193163
36611,4.790146
36612,4.3423715
36613,4.3763804
36614,4.4827337
36615,4.453788
36616,4.331383
36617,4.3278384
36618,4.3558383
36619,4.3804264
36620,4.5074224
36621,4.5314717
36622,4.493676
36623,4.436336
36624,4.3381176
36625,4.5045333
36626,4.6718993
36627,4.7381024
36628,4.6863174
36629,4.4258986
36630,4.387486
36631,4.788238
36632,4.3281937
36633,4.3583183
36634,4.328547
36635,4.616642
36636,4.4211426
36637,4.6522536
36638,4.387486
36639,4.4419703
